###############################################################################
#
# whisky3, axis 1 of 3, + direction
#
###############################################################################

#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  2.20e+07  |2296672033|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
 marsaglia_tsang_gcd|   0|  10000000|     100|0.25927885|  PASSED
 marsaglia_tsang_gcd|   0|  10000000|     100|0.99305202|  PASSED
         sts_monobit|   1|    100000|     100|0.66257098|  PASSED
            sts_runs|   2|    100000|     100|0.70858673|  PASSED
          sts_serial|   1|    100000|     100|0.94782911|  PASSED
          sts_serial|   2|    100000|     100|0.43832950|  PASSED
          sts_serial|   3|    100000|     100|0.77183440|  PASSED
          sts_serial|   3|    100000|     100|0.80823738|  PASSED
          sts_serial|   4|    100000|     100|0.97625652|  PASSED
          sts_serial|   4|    100000|     100|0.97356052|  PASSED
          sts_serial|   5|    100000|     100|0.99093981|  PASSED
          sts_serial|   5|    100000|     100|0.65155230|  PASSED
          sts_serial|   6|    100000|     100|0.69385699|  PASSED
          sts_serial|   6|    100000|     100|0.64762689|  PASSED
          sts_serial|   7|    100000|     100|0.94259128|  PASSED
          sts_serial|   7|    100000|     100|0.87748913|  PASSED
          sts_serial|   8|    100000|     100|0.61358749|  PASSED
          sts_serial|   8|    100000|     100|0.21944113|  PASSED
          sts_serial|   9|    100000|     100|0.54453249|  PASSED
          sts_serial|   9|    100000|     100|0.94481376|  PASSED
          sts_serial|  10|    100000|     100|0.98396502|  PASSED
          sts_serial|  10|    100000|     100|0.85131032|  PASSED
          sts_serial|  11|    100000|     100|0.72610680|  PASSED
          sts_serial|  11|    100000|     100|0.47031391|  PASSED
          sts_serial|  12|    100000|     100|0.52768303|  PASSED
          sts_serial|  12|    100000|     100|0.58906174|  PASSED
          sts_serial|  13|    100000|     100|0.54573479|  PASSED
          sts_serial|  13|    100000|     100|0.13331126|  PASSED
          sts_serial|  14|    100000|     100|0.97374947|  PASSED
          sts_serial|  14|    100000|     100|0.86106100|  PASSED
          sts_serial|  15|    100000|     100|0.47297124|  PASSED
          sts_serial|  15|    100000|     100|0.94921980|  PASSED
          sts_serial|  16|    100000|     100|0.63492111|  PASSED
          sts_serial|  16|    100000|     100|0.07893744|  PASSED
         rgb_bitdist|   1|    100000|     100|0.45285201|  PASSED
         rgb_bitdist|   2|    100000|     100|0.85851037|  PASSED
         rgb_bitdist|   3|    100000|     100|0.62353496|  PASSED
         rgb_bitdist|   4|    100000|     100|0.63067205|  PASSED
         rgb_bitdist|   5|    100000|     100|0.07575076|  PASSED
         rgb_bitdist|   6|    100000|     100|0.32374573|  PASSED
         rgb_bitdist|   7|    100000|     100|0.00321665|   WEAK
         rgb_bitdist|   8|    100000|     100|0.30508804|  PASSED
         rgb_bitdist|   9|    100000|     100|0.43821516|  PASSED
         rgb_bitdist|  10|    100000|     100|0.06144548|  PASSED
         rgb_bitdist|  11|    100000|     100|0.57041876|  PASSED
         rgb_bitdist|  12|    100000|     100|0.54303243|  PASSED
rgb_minimum_distance|   2|     10000|    1000|0.40820043|  PASSED
rgb_minimum_distance|   3|     10000|    1000|0.77860388|  PASSED
rgb_minimum_distance|   4|     10000|    1000|0.64140744|  PASSED
rgb_minimum_distance|   5|     10000|    1000|0.79997047|  PASSED
    rgb_permutations|   2|    100000|     100|0.58190283|  PASSED
    rgb_permutations|   3|    100000|     100|0.84201472|  PASSED
    rgb_permutations|   4|    100000|     100|0.94922641|  PASSED
    rgb_permutations|   5|    100000|     100|0.73196345|  PASSED
      rgb_lagged_sum|   0|   1000000|     100|0.24285874|  PASSED
      rgb_lagged_sum|   1|   1000000|     100|0.06749344|  PASSED
      rgb_lagged_sum|   2|   1000000|     100|0.76054463|  PASSED
      rgb_lagged_sum|   3|   1000000|     100|0.28626554|  PASSED
      rgb_lagged_sum|   4|   1000000|     100|0.47416872|  PASSED
      rgb_lagged_sum|   5|   1000000|     100|0.30170364|  PASSED
      rgb_lagged_sum|   6|   1000000|     100|0.99393548|  PASSED
      rgb_lagged_sum|   7|   1000000|     100|0.55234274|  PASSED
      rgb_lagged_sum|   8|   1000000|     100|0.58880721|  PASSED
      rgb_lagged_sum|   9|   1000000|     100|0.93263645|  PASSED
      rgb_lagged_sum|  10|   1000000|     100|0.45854323|  PASSED
      rgb_lagged_sum|  11|   1000000|     100|0.64239400|  PASSED
      rgb_lagged_sum|  12|   1000000|     100|0.85549759|  PASSED
      rgb_lagged_sum|  13|   1000000|     100|0.31213308|  PASSED
      rgb_lagged_sum|  14|   1000000|     100|0.42228092|  PASSED
      rgb_lagged_sum|  15|   1000000|     100|0.81837812|  PASSED
      rgb_lagged_sum|  16|   1000000|     100|0.40270519|  PASSED
      rgb_lagged_sum|  17|   1000000|     100|0.45243137|  PASSED
      rgb_lagged_sum|  18|   1000000|     100|0.15415696|  PASSED
      rgb_lagged_sum|  19|   1000000|     100|0.61077644|  PASSED
      rgb_lagged_sum|  20|   1000000|     100|0.38426159|  PASSED
      rgb_lagged_sum|  21|   1000000|     100|0.33486520|  PASSED
      rgb_lagged_sum|  22|   1000000|     100|0.97673871|  PASSED
      rgb_lagged_sum|  23|   1000000|     100|0.63495408|  PASSED
      rgb_lagged_sum|  24|   1000000|     100|0.73297147|  PASSED
      rgb_lagged_sum|  25|   1000000|     100|0.99716330|   WEAK
      rgb_lagged_sum|  26|   1000000|     100|0.91819342|  PASSED
      rgb_lagged_sum|  27|   1000000|     100|0.33951674|  PASSED
      rgb_lagged_sum|  28|   1000000|     100|0.85974539|  PASSED
      rgb_lagged_sum|  29|   1000000|     100|0.87180913|  PASSED
      rgb_lagged_sum|  30|   1000000|     100|0.28048175|  PASSED
      rgb_lagged_sum|  31|   1000000|     100|0.59887648|  PASSED
      rgb_lagged_sum|  32|   1000000|     100|0.95508950|  PASSED
     rgb_kstest_test|   0|     10000|    1000|0.79019929|  PASSED
     dab_bytedistrib|   0|  51200000|       1|0.62176146|  PASSED
             dab_dct| 256|     50000|       1|0.92662249|  PASSED
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.53431191|  PASSED
        dab_filltree|  32|  15000000|       1|0.30713685|  PASSED
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.51402352|  PASSED
       dab_filltree2|   1|   5000000|       1|0.65575066|  PASSED
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.77013227|  PASSED

###############################################################################
#
# whisky3, axis 2 of 3, - direction
#
###############################################################################

#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  1.43e+07  |2592574475|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.26092975|  PASSED
      diehard_operm5|   0|   1000000|     100|0.98229800|  PASSED
  diehard_rank_32x32|   0|     40000|     100|0.90003910|  PASSED
    diehard_rank_6x8|   0|    100000|     100|0.95964905|  PASSED
   diehard_bitstream|   0|   2097152|     100|0.95498903|  PASSED
        diehard_opso|   0|   2097152|     100|0.99960412|   WEAK
        diehard_oqso|   0|   2097152|     100|0.80786092|  PASSED
         diehard_dna|   0|   2097152|     100|0.34796381|  PASSED
diehard_count_1s_str|   0|    256000|     100|0.41415607|  PASSED
diehard_count_1s_byt|   0|    256000|     100|0.63512487|  PASSED
 diehard_parking_lot|   0|     12000|     100|0.52934120|  PASSED
    diehard_2dsphere|   2|      8000|     100|0.42983097|  PASSED
    diehard_3dsphere|   3|      4000|     100|0.87776114|  PASSED
     diehard_squeeze|   0|    100000|     100|0.63511901|  PASSED
        diehard_sums|   0|       100|     100|0.58488910|  PASSED
        diehard_runs|   0|    100000|     100|0.36948155|  PASSED
        diehard_runs|   0|    100000|     100|0.34010997|  PASSED
       diehard_craps|   0|    200000|     100|0.63563186|  PASSED
       diehard_craps|   0|    200000|     100|0.53836768|  PASSED
