###############################################################################
#
# whisky2alt, axis 1 of 2, + direction
#
###############################################################################

#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  2.20e+07  | 597203269|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
       diehard_craps|   0|    200000|     100|0.90699198|  PASSED
       diehard_craps|   0|    200000|     100|0.46618425|  PASSED
 marsaglia_tsang_gcd|   0|  10000000|     100|0.18088801|  PASSED
 marsaglia_tsang_gcd|   0|  10000000|     100|0.42128887|  PASSED
         sts_monobit|   1|    100000|     100|0.33356590|  PASSED
            sts_runs|   2|    100000|     100|0.94957876|  PASSED
          sts_serial|   1|    100000|     100|0.96300748|  PASSED
          sts_serial|   2|    100000|     100|0.53588002|  PASSED
          sts_serial|   3|    100000|     100|0.98009231|  PASSED
          sts_serial|   3|    100000|     100|0.41847201|  PASSED
          sts_serial|   4|    100000|     100|0.66792742|  PASSED
          sts_serial|   4|    100000|     100|0.22863026|  PASSED
          sts_serial|   5|    100000|     100|0.88126946|  PASSED
          sts_serial|   5|    100000|     100|0.73446516|  PASSED
          sts_serial|   6|    100000|     100|0.98965637|  PASSED
          sts_serial|   6|    100000|     100|0.99308328|  PASSED
          sts_serial|   7|    100000|     100|0.87571033|  PASSED
          sts_serial|   7|    100000|     100|0.50217807|  PASSED
          sts_serial|   8|    100000|     100|0.86986303|  PASSED
          sts_serial|   8|    100000|     100|0.82134770|  PASSED
          sts_serial|   9|    100000|     100|0.87775122|  PASSED
          sts_serial|   9|    100000|     100|0.74663330|  PASSED
          sts_serial|  10|    100000|     100|0.54685955|  PASSED
          sts_serial|  10|    100000|     100|0.11488716|  PASSED
          sts_serial|  11|    100000|     100|0.66399132|  PASSED
          sts_serial|  11|    100000|     100|0.88863402|  PASSED
          sts_serial|  12|    100000|     100|0.73050019|  PASSED
          sts_serial|  12|    100000|     100|0.98261398|  PASSED
          sts_serial|  13|    100000|     100|0.46381027|  PASSED
          sts_serial|  13|    100000|     100|0.70931129|  PASSED
          sts_serial|  14|    100000|     100|0.94986523|  PASSED
          sts_serial|  14|    100000|     100|0.26064483|  PASSED
          sts_serial|  15|    100000|     100|0.83330998|  PASSED
          sts_serial|  15|    100000|     100|0.93791872|  PASSED
          sts_serial|  16|    100000|     100|0.91813243|  PASSED
          sts_serial|  16|    100000|     100|0.43826526|  PASSED
         rgb_bitdist|   1|    100000|     100|0.36577889|  PASSED
         rgb_bitdist|   2|    100000|     100|0.90510786|  PASSED
         rgb_bitdist|   3|    100000|     100|0.49042510|  PASSED
         rgb_bitdist|   4|    100000|     100|0.98841107|  PASSED
         rgb_bitdist|   5|    100000|     100|0.43441737|  PASSED
         rgb_bitdist|   6|    100000|     100|0.36630016|  PASSED
         rgb_bitdist|   7|    100000|     100|0.74309907|  PASSED
         rgb_bitdist|   8|    100000|     100|0.86830086|  PASSED
         rgb_bitdist|   9|    100000|     100|0.09615158|  PASSED
         rgb_bitdist|  10|    100000|     100|0.21806223|  PASSED
         rgb_bitdist|  11|    100000|     100|0.98842954|  PASSED
         rgb_bitdist|  12|    100000|     100|0.81946833|  PASSED
rgb_minimum_distance|   2|     10000|    1000|0.97739114|  PASSED
rgb_minimum_distance|   3|     10000|    1000|0.57076500|  PASSED
rgb_minimum_distance|   4|     10000|    1000|0.19435764|  PASSED
rgb_minimum_distance|   5|     10000|    1000|0.05354287|  PASSED
    rgb_permutations|   2|    100000|     100|0.72027668|  PASSED
    rgb_permutations|   3|    100000|     100|0.99428392|  PASSED
    rgb_permutations|   4|    100000|     100|0.71914486|  PASSED
    rgb_permutations|   5|    100000|     100|0.92160058|  PASSED
      rgb_lagged_sum|   0|   1000000|     100|0.30204941|  PASSED
      rgb_lagged_sum|   1|   1000000|     100|0.09864349|  PASSED
      rgb_lagged_sum|   2|   1000000|     100|0.58512600|  PASSED
      rgb_lagged_sum|   3|   1000000|     100|0.43919194|  PASSED
