###############################################################################
#
# whisky_sha256, axis 1 of 8, + direction
#
###############################################################################

#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  1.71e+07  |3146126068|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
      rgb_lagged_sum|  12|   1000000|     100|0.48737264|  PASSED
      rgb_lagged_sum|  13|   1000000|     100|0.15652245|  PASSED
      rgb_lagged_sum|  14|   1000000|     100|0.97521712|  PASSED
      rgb_lagged_sum|  15|   1000000|     100|0.93492141|  PASSED
      rgb_lagged_sum|  16|   1000000|     100|0.87681977|  PASSED
      rgb_lagged_sum|  17|   1000000|     100|0.16719500|  PASSED
      rgb_lagged_sum|  18|   1000000|     100|0.35213192|  PASSED
      rgb_lagged_sum|  19|   1000000|     100|0.42868465|  PASSED
      rgb_lagged_sum|  20|   1000000|     100|0.63017925|  PASSED
      rgb_lagged_sum|  21|   1000000|     100|0.63207102|  PASSED
      rgb_lagged_sum|  22|   1000000|     100|0.45064227|  PASSED
      rgb_lagged_sum|  23|   1000000|     100|0.35501293|  PASSED
      rgb_lagged_sum|  24|   1000000|     100|0.97143795|  PASSED
      rgb_lagged_sum|  25|   1000000|     100|0.96053771|  PASSED
      rgb_lagged_sum|  26|   1000000|     100|0.98374183|  PASSED
      rgb_lagged_sum|  27|   1000000|     100|0.39192806|  PASSED
      rgb_lagged_sum|  28|   1000000|     100|0.27677698|  PASSED
      rgb_lagged_sum|  29|   1000000|     100|0.51708975|  PASSED
      rgb_lagged_sum|  30|   1000000|     100|0.01551808|  PASSED
      rgb_lagged_sum|  31|   1000000|     100|0.57487785|  PASSED
      rgb_lagged_sum|  32|   1000000|     100|0.37145003|  PASSED
     rgb_kstest_test|   0|     10000|    1000|0.34351192|  PASSED
     dab_bytedistrib|   0|  51200000|       1|0.64807096|  PASSED
             dab_dct| 256|     50000|       1|0.50032067|  PASSED
